transaction_id,timestamp,amount,merchant_id,customer_id,transaction_type,country,device_id,ip_address,merchant_category,hour_of_day,is_fraud
T0001217,2023-03-20 22:32:00,841.1,M0025,C0322,payment,FR,D0058,192.168.184.196,travel,22,0
T0001218,2016-03-28 13:37:00,194.17,M0473,C0861,payment,IT,D0100,192.168.197.102,technology,13,0
T0001219,2018-02-23 17:08:00,90.88,M0136,C0897,transfer,FR,D2756,192.168.194.253,restaurant,17,0
T0001220,2022-05-20 07:02:00,168.05,M0108,C0823,transfer,FR,D2817,192.168.111.109,travel,7,0
T0001221,2015-04-28 18:01:00,293.97,M0423,C0047,transfer,DE,D0288,192.168.151.104,travel,18,0
T0001222,2024-02-11 12:06:00,408.45,M0180,C0631,transfer,CN,D2720,192.168.171.242,retail,12,0
T0001223,2015-08-22 13:39:00,31.15,M0220,C0209,deposit,UK,D0096,192.168.1.115,travel,13,0
T0001224,2021-06-17 12:11:00,68.03,M0182,C0880,transfer,CN,D2183,192.168.81.112,retail,12,0
T0001225,2024-12-21 06:42:00,918.57,M0052,C0847,payment,JP,D0692,192.168.91.1,travel,6,0
T0001226,2021-09-21 23:20:00,99.76,M0395,C0748,withdrawal,UK,D2604,192.168.64.175,restaurant,23,0
T0001227,2018-06-19 06:16:00,656.38,M0045,C0704,withdrawal,IT,D0158,192.168.68.166,entertainment,6,0
T0001228,2015-05-21 15:08:00,252.34,M0467,C0432,withdrawal,DE,D0859,192.168.53.99,retail,15,0
T0001229,2017-03-13 10:38:00,99.77,M0277,C0808,withdrawal,ES,D1128,192.168.81.138,travel,10,0
T0001230,2024-03-10 18:28:00,1407.75,M0171,C0083,transfer,DE,D2867,192.168.72.66,retail,18,0
T0001231,2015-12-12 18:30:00,62.41,M0245,C0080,deposit,DE,D0760,192.168.213.239,retail,18,0
T0001232,2016-11-18 11:49:00,32.33,M0040,C0880,withdrawal,IT,D2609,192.168.161.214,technology,11,0
T0001233,2023-11-12 16:52:00,80.79,M0464,C0609,withdrawal,US,D2646,192.168.99.201,retail,16,0
T0001234,2020-05-28 23:45:00,87.25,M0433,C0596,payment,US,D0509,192.168.44.234,travel,23,0
T0001235,2018-02-04 13:59:00,5.09,M0346,C0532,payment,DE,D1057,192.168.151.217,retail,13,0
T0001236,2022-06-11 02:39:00,0.24,M0461,C0628,deposit,US,D2485,192.168.143.165,technology,2,0
T0001237,2017-12-16 17:57:00,314.25,M0127,C0445,withdrawal,IT,D0230,192.168.131.2,restaurant,17,0
T0001238,2019-11-14 22:23:00,236.05,M0264,C0557,deposit,US,D2532,192.168.113.252,travel,22,0
T0001239,2022-07-08 04:20:00,54.38,M0164,C0195,deposit,IT,D1112,192.168.116.220,travel,4,0
T0001240,2021-09-02 22:07:00,891.28,M0177,C0360,deposit,IT,D1348,192.168.120.160,technology,22,0
T0001241,2019-10-02 12:22:00,838.99,M0237,C0788,payment,UK,D1742,192.168.83.23,retail,12,0
T0001242,2016-08-16 17:28:00,110.47,M0405,C0631,deposit,DE,D0726,192.168.42.122,retail,17,0
T0001243,2024-06-11 02:42:00,338.75,M0332,C0270,deposit,ES,D1750,192.168.112.2,entertainment,2,0
T0001244,2015-07-11 05:15:00,102.41,M0149,C0599,deposit,DE,D2836,192.168.9.104,travel,5,0
T0001245,2020-08-22 20:31:00,498.49,M0226,C0489,transfer,CN,D1957,192.168.214.193,restaurant,20,0
T0001246,2017-11-11 12:58:00,76.98,M0221,C0322,deposit,FR,D2839,192.168.115.99,entertainment,12,0
T0001247,2017-04-18 14:04:00,668.66,M0136,C0107,deposit,JP,D0250,192.168.195.168,travel,14,0
T0001248,2024-09-25 21:38:00,74.57,M0424,C0088,transfer,CN,D2381,192.168.236.77,technology,21,0
T0001249,2022-06-16 12:39:00,482.36,M0491,C0490,payment,DE,D0550,192.168.153.198,technology,12,0
T0001250,2019-09-09 23:58:00,63.35,M0327,C0345,withdrawal,IT,D1236,192.168.72.114,travel,23,0
T0001251,2024-02-15 16:54:00,160.64,M0351,C0724,transfer,JP,D0215,192.168.89.5,travel,16,0
T0001252,2019-08-01 04:18:00,152.15,M0411,C0417,transfer,ES,D1888,192.168.183.215,technology,4,0
T0001253,2020-11-17 09:46:00,44.35,M0487,C0281,transfer,JP,D2125,192.168.133.250,retail,9,0
T0001254,2017-03-02 01:19:00,162.52,M0115,C0846,deposit,UK,D0066,192.168.246.92,travel,1,0
T0001255,2016-04-23 17:38:00,795.18,M0049,C0312,payment,IT,D2615,192.168.26.234,retail,17,0
T0001256,2020-09-02 01:43:00,105.96,M0414,C0658,deposit,DE,D2111,192.168.129.171,entertainment,1,0
T0001257,2016-04-17 15:42:00,830.92,M0454,C0334,withdrawal,US,D0196,192.168.216.113,restaurant,15,0
T0001258,2021-10-13 01:28:00,13.4,M0175,C0800,withdrawal,CN,D0543,192.168.6.111,technology,1,0
T0001259,2017-11-19 06:27:00,82.95,M0152,C0613,transfer,UK,D0364,192.168.130.22,technology,6,0
T0001260,2023-08-22 20:00:00,93.61,M0349,C0446,payment,IT,D2809,192.168.12.127,entertainment,20,0
T0001261,2019-08-23 02:36:00,327.63,M0356,C0893,transfer,IT,D2398,192.168.95.113,entertainment,2,0
T0001262,2017-11-21 14:15:00,27.73,M0099,C0351,deposit,CN,D1316,192.168.22.163,retail,14,0
T0001263,2015-01-09 13:44:00,38.94,M0266,C0345,withdrawal,ES,D2446,192.168.218.153,retail,13,0
T0001264,2015-01-28 10:08:00,40.96,M0207,C0256,payment,ES,D1101,192.168.174.202,retail,10,0
T0001265,2024-12-17 20:39:00,30.72,M0162,C0048,transfer,US,D1605,192.168.22.169,entertainment,20,0
T0001266,2020-02-19 11:27:00,167.23,M0066,C0436,payment,DE,D2782,192.168.181.223,technology,11,0
T0001267,2019-10-08 18:54:00,130.3,M0322,C0915,payment,FR,D1880,192.168.113.156,technology,18,0
T0001268,2016-02-26 15:46:00,114.07,M0138,C0068,transfer,CN,D2437,192.168.154.86,entertainment,15,0
T0001269,2023-09-18 03:26:00,272.57,M0233,C0349,deposit,CN,D2535,192.168.194.221,entertainment,3,0
T0001270,2016-03-23 18:41:00,307.48,M0088,C0627,withdrawal,CN,D1384,192.168.54.197,entertainment,18,0
T0001271,2021-08-27 15:20:00,560.52,M0126,C0755,transfer,US,D1402,192.168.1.237,restaurant,15,0
T0001272,2015-05-11 17:29:00,431.55,M0312,C0709,withdrawal,CN,D1275,192.168.163.96,technology,17,0
T0001273,2019-12-24 06:13:00,864.98,M0113,C0973,withdrawal,US,D0775,192.168.166.240,entertainment,6,0
T0001274,2021-09-10 19:17:00,125.56,M0305,C0181,withdrawal,CN,D0911,192.168.223.212,restaurant,19,0
T0001275,2020-09-08 09:42:00,776.04,M0135,C0225,deposit,UK,D0856,192.168.124.195,entertainment,9,0
T0001276,2015-09-04 02:25:00,46.87,M0415,C0778,withdrawal,FR,D1534,192.168.215.197,technology,2,0
T0001277,2019-03-23 18:09:00,2.32,M0491,C0610,deposit,FR,D2439,192.168.85.20,restaurant,18,0
T0001278,2019-06-21 15:17:00,129.07,M0206,C0829,payment,UK,D1084,192.168.126.244,restaurant,15,0
T0001279,2021-04-25 17:23:00,269.76,M0413,C0591,deposit,US,D1660,192.168.15.177,restaurant,17,0
T0001280,2015-12-17 09:42:00,97.04,M0451,C0294,deposit,DE,D1808,192.168.186.53,travel,9,0
T0001281,2023-10-08 14:24:00,144.8,M0460,C0407,deposit,IT,D1870,192.168.121.13,restaurant,14,0
T0001282,2023-10-11 13:19:00,538.25,M0231,C0161,payment,JP,D0355,192.168.119.1,retail,13,0
T0001283,2021-02-10 11:41:00,589.51,M0115,C0777,deposit,IT,D0106,192.168.4.165,retail,11,0
T0001284,2019-11-09 06:54:00,263.17,M0145,C0243,withdrawal,UK,D0350,192.168.46.164,entertainment,6,0
T0001285,2016-10-16 10:58:00,455.88,M0494,C0804,transfer,CN,D2743,192.168.17.70,retail,10,0
T0001286,2022-03-03 13:42:00,96.5,M0294,C0584,deposit,DE,D0685,192.168.51.32,restaurant,13,0
T0001287,2023-11-02 07:31:00,144.36,M0385,C0562,withdrawal,CN,D1866,192.168.180.252,entertainment,7,0
T0001288,2021-06-07 14:24:00,119.67,M0382,C0587,transfer,IT,D2001,192.168.34.66,restaurant,14,0
T0001289,2018-03-21 07:58:00,115.7,M0307,C0103,withdrawal,CN,D1391,192.168.112.213,travel,7,0
T0001290,2019-05-25 17:26:00,55.23,M0074,C0853,transfer,IT,D1606,192.168.7.254,travel,17,0
T0001291,2023-07-07 20:05:00,436.62,M0389,C0389,transfer,DE,D1951,192.168.206.26,technology,20,0
T0001292,2024-03-14 12:18:00,226.58,M0198,C0973,transfer,JP,D2780,192.168.163.150,retail,12,0
T0001293,2018-02-21 14:19:00,5.07,M0062,C0481,transfer,IT,D1356,192.168.47.252,retail,14,0
T0001294,2018-08-08 22:16:00,1161.92,M0099,C0891,transfer,DE,D0017,192.168.11.141,restaurant,22,0
T0001295,2015-10-06 13:40:00,47.3,M0335,C0146,payment,IT,D2168,192.168.168.61,restaurant,13,0
T0001296,2021-02-17 22:39:00,598.1,M0353,C0197,deposit,IT,D0640,192.168.9.127,travel,22,0
T0001297,2016-02-18 08:27:00,420.65,M0124,C0171,transfer,US,D2209,192.168.54.79,entertainment,8,0
T0001298,2017-01-18 05:23:00,287.72,M0009,C0183,transfer,US,D2814,192.168.198.157,entertainment,5,0
T0001299,2015-11-02 05:22:00,59.19,M0341,C0268,transfer,DE,D0208,192.168.225.233,entertainment,5,0
T0001300,2016-10-23 14:26:00,98.44,M0405,C0219,deposit,DE,D0374,192.168.103.26,travel,14,0
T0001301,2017-07-11 13:37:00,82.56,M0482,C0287,payment,DE,D2049,192.168.234.186,restaurant,13,0
T0001302,2024-09-19 18:20:00,9.54,M0072,C0214,withdrawal,ES,D1181,192.168.246.61,restaurant,18,0
T0001303,2021-07-21 10:48:00,109.16,M0409,C0554,withdrawal,JP,D0585,192.168.149.80,retail,10,0
T0001304,2024-01-23 22:39:00,6.68,M0026,C0816,withdrawal,ES,D0228,192.168.229.84,travel,22,0
T0001305,2019-04-23 06:28:00,75.64,M0358,C0007,payment,FR,D0833,192.168.217.117,technology,6,0
T0001306,2023-04-08 15:08:00,234.02,M0294,C0232,withdrawal,JP,D0369,192.168.5.252,restaurant,15,0
T0001307,2022-04-17 20:37:00,471.28,M0024,C0606,deposit,CN,D1505,192.168.106.164,entertainment,20,0
T0001308,2021-11-02 01:02:00,316.77,M0332,C0578,withdrawal,DE,D2344,192.168.157.99,entertainment,1,0
T0001309,2021-12-17 22:29:00,26.28,M0072,C0547,payment,ES,D1274,192.168.48.20,restaurant,22,0
T0001310,2016-11-22 16:26:00,172.47,M0339,C0188,withdrawal,FR,D2137,192.168.186.238,restaurant,16,0
T0001311,2023-01-05 20:58:00,440.1,M0163,C0385,deposit,CN,D1845,192.168.134.135,restaurant,20,0
T0001312,2016-06-01 09:55:00,147.67,M0251,C0031,transfer,FR,D1419,192.168.248.168,technology,9,0
T0001313,2020-06-01 22:40:00,112.9,M0147,C0476,payment,JP,D1356,192.168.3.68,entertainment,22,0
T0001314,2024-06-02 16:57:00,789.57,M0036,C0322,payment,JP,D2602,192.168.47.114,technology,16,0
T0001315,2016-11-10 15:52:00,25.24,M0363,C0824,transfer,ES,D1129,192.168.72.237,retail,15,0
T0001316,2017-04-11 13:02:00,305.98,M0337,C0471,transfer,UK,D1829,192.168.98.39,technology,13,0
T0001317,2021-12-04 21:21:00,498.7,M0420,C0371,deposit,FR,D1429,192.168.102.37,technology,21,0
T0001318,2019-02-11 11:36:00,276.14,M0459,C0924,transfer,DE,D0379,192.168.26.137,restaurant,11,0
T0001319,2016-10-19 18:31:00,22.04,M0080,C0124,transfer,IT,D0008,192.168.159.150,entertainment,18,0
T0001320,2022-01-25 16:15:00,218.03,M0215,C0997,deposit,JP,D2704,192.168.225.145,restaurant,16,0
T0001321,2016-03-09 15:38:00,37.7,M0302,C0306,deposit,IT,D2022,192.168.92.147,restaurant,15,0
T0001322,2018-11-01 22:29:00,369.83,M0110,C0971,deposit,DE,D1484,192.168.113.134,restaurant,22,0
T0001323,2020-05-24 05:56:00,282.33,M0188,C0059,transfer,CN,D1029,192.168.70.182,travel,5,0
T0001324,2018-11-05 17:38:00,162.86,M0260,C0162,deposit,IT,D1359,192.168.129.113,restaurant,17,0
T0001325,2023-04-08 09:32:00,594.35,M0093,C0005,withdrawal,CN,D2931,192.168.163.48,entertainment,9,0
T0001326,2021-02-06 22:43:00,180.61,M0139,C0846,transfer,US,D2425,192.168.76.221,technology,22,0
T0001327,2017-10-10 17:05:00,14.9,M0194,C0208,withdrawal,IT,D0313,192.168.79.79,entertainment,17,0
T0001328,2024-06-22 11:02:00,569.41,M0491,C0403,payment,US,D1323,192.168.55.200,entertainment,11,0
T0001329,2019-07-23 12:58:00,96.95,M0301,C0499,transfer,FR,D0102,192.168.122.79,restaurant,12,0
T0001330,2015-03-14 10:37:00,357.08,M0222,C0153,withdrawal,FR,D1833,192.168.86.72,travel,10,0
T0001331,2015-02-10 23:12:00,168.47,M0161,C0892,transfer,DE,D0456,192.168.47.157,restaurant,23,0
T0001332,2024-06-25 21:43:00,314.44,M0188,C0704,withdrawal,FR,D1693,192.168.116.38,entertainment,21,0
T0001333,2022-05-19 22:55:00,126.98,M0298,C0611,withdrawal,IT,D1471,192.168.144.179,restaurant,22,0
T0001334,2023-04-18 11:43:00,31.27,M0084,C0847,deposit,JP,D1276,192.168.180.110,technology,11,0
T0001335,2017-09-28 10:50:00,435.57,M0059,C0118,payment,CN,D2832,192.168.140.217,travel,10,0
T0001336,2018-11-20 17:22:00,387.83,M0446,C0693,transfer,DE,D1756,192.168.67.21,technology,17,0
T0001337,2019-08-14 15:50:00,475.93,M0078,C0850,payment,FR,D2974,192.168.18.127,retail,15,0
T0001338,2020-04-13 08:33:00,151.4,M0139,C0393,transfer,UK,D1572,192.168.232.251,entertainment,8,0
T0001339,2023-04-23 11:55:00,244.17,M0071,C0321,transfer,UK,D2558,192.168.100.158,retail,11,0
T0001340,2021-02-16 13:52:00,203.87,M0271,C0996,deposit,US,D2545,192.168.42.209,retail,13,0
T0001341,2023-12-10 06:43:00,38.48,M0172,C0040,withdrawal,ES,D2067,192.168.200.202,travel,6,0
T0001342,2015-06-02 12:51:00,31.34,M0171,C0772,transfer,DE,D1784,192.168.5.28,retail,12,0
T0001343,2017-08-25 10:06:00,36.34,M0001,C0336,payment,DE,D2473,192.168.175.73,retail,10,0
T0001344,2019-08-25 20:40:00,771.06,M0464,C0932,payment,UK,D0747,192.168.71.163,retail,20,0
T0001345,2018-04-26 14:59:00,188.0,M0283,C0320,deposit,ES,D2484,192.168.226.46,technology,14,0
T0001346,2015-03-16 16:22:00,815.41,M0186,C0566,deposit,US,D0947,192.168.39.94,restaurant,16,0
T0001347,2017-11-16 14:42:00,344.98,M0352,C0383,deposit,US,D2941,192.168.156.110,entertainment,14,0
T0001348,2024-11-11 03:18:00,104.02,M0494,C0584,payment,ES,D0927,192.168.137.58,travel,3,0
T0001349,2021-11-07 18:49:00,44.16,M0200,C0476,deposit,DE,D1731,192.168.153.78,technology,18,0
T0001350,2016-05-15 07:24:00,607.58,M0058,C0877,payment,IT,D0913,192.168.208.187,technology,7,0
T0001351,2023-09-24 16:29:00,52.3,M0294,C0067,payment,FR,D2169,192.168.184.248,retail,16,0
T0001352,2020-09-15 13:16:00,76.0,M0088,C0853,payment,JP,D2348,192.168.198.243,retail,13,0
T0001353,2024-02-03 04:34:00,9.16,M0302,C0216,withdrawal,CN,D2549,192.168.94.83,travel,4,0
T0001354,2015-11-08 11:19:00,41.93,M0088,C0730,payment,US,D1279,192.168.47.180,entertainment,11,0
T0001355,2018-03-12 17:16:00,40.68,M0336,C0591,transfer,US,D0211,192.168.154.122,technology,17,0
T0001356,2016-04-11 08:33:00,223.21,M0398,C0848,deposit,ES,D0252,192.168.131.16,technology,8,0
T0001357,2015-10-14 14:00:00,202.25,M0455,C0469,deposit,JP,D2032,192.168.234.8,technology,14,0
T0001358,2024-06-13 13:49:00,741.97,M0267,C0653,payment,US,D2715,192.168.138.82,retail,13,0
T0001359,2018-03-14 18:54:00,76.91,M0223,C0615,transfer,JP,D2644,192.168.211.23,technology,18,0
T0001360,2020-08-27 20:01:00,123.91,M0461,C0106,transfer,US,D0237,192.168.125.249,restaurant,20,0
T0001361,2018-04-23 19:43:00,264.08,M0497,C0532,payment,FR,D1128,192.168.12.26,restaurant,19,0
T0001362,2022-09-24 13:58:00,337.62,M0165,C0240,deposit,DE,D2751,192.168.233.147,restaurant,13,0
T0001363,2019-11-24 13:54:00,1175.52,M0159,C0946,deposit,DE,D0216,192.168.85.1,restaurant,13,0
T0001364,2022-06-04 05:27:00,26.87,M0341,C0929,withdrawal,DE,D1626,192.168.219.190,entertainment,5,0
T0001365,2024-06-25 17:34:00,603.01,M0369,C0464,transfer,CN,D1534,192.168.34.61,travel,17,0
T0001366,2021-11-25 14:16:00,258.12,M0276,C0596,withdrawal,FR,D1973,192.168.45.246,retail,14,0
T0001367,2017-07-22 12:17:00,101.32,M0353,C0066,payment,CN,D0007,192.168.73.24,retail,12,0
T0001368,2017-03-28 01:26:00,491.34,M0011,C0553,deposit,US,D0450,192.168.164.17,technology,1,0
T0001369,2024-10-21 11:40:00,95.85,M0098,C0385,payment,UK,D0173,192.168.216.93,entertainment,11,0
T0001370,2022-03-22 14:03:00,146.2,M0286,C0087,deposit,UK,D1197,192.168.107.121,retail,14,0
T0001371,2020-11-11 20:18:00,224.72,M0056,C0909,transfer,IT,D1901,192.168.210.60,retail,20,0
T0001372,2024-10-20 10:57:00,233.79,M0138,C0362,transfer,UK,D2362,192.168.134.209,retail,10,0
T0001373,2024-05-15 21:16:00,44.6,M0281,C0956,transfer,UK,D0277,192.168.248.210,entertainment,21,0
T0001374,2015-05-13 20:15:00,58.3,M0339,C0412,transfer,US,D2293,192.168.126.175,retail,20,0
T0001375,2020-07-13 19:43:00,257.13,M0194,C0495,transfer,ES,D2760,192.168.155.6,technology,19,0
T0001376,2019-09-12 12:57:00,78.53,M0224,C0186,withdrawal,US,D1303,192.168.57.27,travel,12,0
T0001377,2023-07-18 22:56:00,17.03,M0255,C0084,payment,CN,D1450,192.168.238.203,restaurant,22,0
T0001378,2022-12-06 13:13:00,205.15,M0386,C0875,deposit,CN,D1384,192.168.17.96,entertainment,13,0
T0001379,2021-12-06 23:42:00,6.69,M0237,C0232,transfer,DE,D0800,192.168.75.14,restaurant,23,0
T0001380,2020-12-15 16:28:00,29.76,M0407,C0238,withdrawal,US,D0856,192.168.109.197,restaurant,16,0
T0001381,2021-12-07 19:12:00,862.23,M0267,C0326,transfer,FR,D2374,192.168.88.37,restaurant,19,0
T0001382,2017-08-09 16:24:00,403.51,M0285,C0691,transfer,UK,D1113,192.168.211.230,retail,16,0
T0001383,2020-01-17 06:54:00,124.09,M0022,C0608,withdrawal,US,D0193,192.168.45.94,technology,6,0
T0001384,2019-10-17 14:53:00,207.77,M0292,C0341,transfer,DE,D2199,192.168.176.173,restaurant,14,0
T0001385,2015-01-22 16:27:00,113.32,M0377,C0009,withdrawal,FR,D0857,192.168.140.53,retail,16,0
T0001386,2016-10-23 19:19:00,110.45,M0119,C0341,deposit,UK,D0296,192.168.117.195,retail,19,0
T0001387,2015-12-27 14:26:00,190.88,M0451,C0416,deposit,IT,D2346,192.168.180.249,retail,14,0
T0001388,2023-09-15 17:37:00,281.69,M0135,C0519,deposit,UK,D2664,192.168.234.95,restaurant,17,0
T0001389,2021-12-15 11:07:00,310.69,M0236,C0286,withdrawal,DE,D0394,192.168.56.197,restaurant,11,0
T0001390,2017-05-14 00:13:00,88.07,M0237,C0546,payment,FR,D2922,192.168.142.227,travel,0,0
T0001391,2020-01-02 10:16:00,188.32,M0065,C0385,withdrawal,CN,D1155,192.168.231.78,technology,10,0
T0001392,2017-10-27 09:59:00,16.27,M0355,C0846,payment,CN,D2026,192.168.47.117,retail,9,0
T0001393,2017-10-01 15:01:00,720.16,M0220,C0458,payment,IT,D0145,192.168.142.69,restaurant,15,0
T0001394,2020-03-19 21:53:00,66.98,M0263,C0052,transfer,DE,D1007,192.168.242.220,entertainment,21,0
T0001395,2020-04-18 18:42:00,459.29,M0031,C0948,deposit,DE,D2768,192.168.141.152,entertainment,18,0
T0001396,2018-10-01 02:34:00,246.21,M0027,C0903,payment,FR,D2177,192.168.56.38,travel,2,0
T0001397,2015-12-26 14:00:00,203.4,M0320,C0792,deposit,IT,D0472,192.168.241.223,retail,14,0
T0001398,2022-01-11 15:41:00,417.13,M0106,C0541,deposit,JP,D2958,192.168.145.55,restaurant,15,0
T0001399,2016-08-01 21:45:00,64.04,M0284,C0028,deposit,ES,D0906,192.168.105.149,entertainment,21,0
T0001400,2018-04-10 19:04:00,61.89,M0089,C0855,payment,JP,D0345,192.168.12.106,entertainment,19,0
T0001401,2020-08-20 23:50:00,84.29,M0262,C0314,withdrawal,DE,D1010,192.168.212.247,travel,23,0
T0001402,2016-11-18 20:03:00,292.96,M0123,C0619,payment,IT,D2051,192.168.3.110,technology,20,0
T0001403,2016-09-06 21:40:00,162.34,M0411,C0248,payment,DE,D2371,192.168.169.3,restaurant,21,0
T0001404,2018-02-10 20:39:00,40.08,M0033,C0911,withdrawal,FR,D2341,192.168.235.53,retail,20,0
T0001405,2019-12-10 15:26:00,289.82,M0251,C0355,payment,ES,D0203,192.168.209.251,retail,15,0
T0001406,2020-09-19 12:35:00,123.65,M0206,C0619,payment,FR,D0654,192.168.111.168,restaurant,12,0
T0001407,2022-05-28 05:10:00,35.33,M0020,C0673,deposit,US,D1247,192.168.79.93,travel,5,0
T0001408,2019-03-17 01:40:00,535.03,M0157,C0857,withdrawal,ES,D0272,192.168.34.133,technology,1,0
T0001409,2016-02-26 10:17:00,445.6,M0485,C0483,deposit,CN,D1109,192.168.167.91,retail,10,0
T0001410,2017-07-11 03:28:00,27.94,M0112,C0438,payment,IT,D0620,192.168.136.84,travel,3,0
T0001411,2021-02-25 01:40:00,127.16,M0106,C0759,transfer,JP,D2180,192.168.162.155,entertainment,1,0
T0001412,2016-08-20 07:05:00,388.55,M0383,C0699,deposit,JP,D1881,192.168.230.41,technology,7,0
T0001413,2017-12-21 11:44:00,52.43,M0068,C0714,deposit,JP,D2799,192.168.218.9,technology,11,0
T0001414,2019-06-09 03:53:00,26.69,M0211,C0336,deposit,FR,D2791,192.168.70.173,travel,3,0
T0001415,2019-11-22 11:07:00,9.86,M0176,C0051,withdrawal,UK,D1758,192.168.89.130,retail,11,0
T0001416,2022-09-24 07:11:00,514.27,M0005,C0088,payment,IT,D2376,192.168.242.62,technology,7,0
T0001417,2020-05-17 14:00:00,9.52,M0432,C0817,transfer,JP,D0585,192.168.22.233,retail,14,0
T0001418,2023-04-25 03:07:00,137.47,M0224,C0213,payment,UK,D0062,192.168.26.32,travel,3,0
T0001419,2020-12-01 13:34:00,482.81,M0015,C0138,deposit,FR,D0314,192.168.250.67,restaurant,13,0
T0001420,2022-09-07 18:36:00,1861.26,M0209,C0301,deposit,JP,D0526,192.168.213.63,restaurant,18,0
T0001421,2017-01-20 18:52:00,524.91,M0033,C0983,payment,ES,D1439,192.168.241.87,technology,18,0
T0001422,2021-01-01 12:57:00,104.85,M0021,C0406,withdrawal,UK,D0153,192.168.174.214,retail,12,0
T0001423,2015-02-23 21:23:00,302.16,M0283,C0940,payment,ES,D1757,192.168.178.208,restaurant,21,0
T0001424,2017-01-26 15:25:00,534.98,M0163,C0552,transfer,DE,D1065,192.168.146.186,travel,15,0
T0001425,2022-07-20 11:25:00,265.58,M0496,C0134,transfer,US,D0893,192.168.153.109,retail,11,0
T0001426,2020-10-12 06:01:00,12.13,M0140,C0334,deposit,FR,D0573,192.168.178.77,technology,6,0
T0001427,2018-04-15 12:04:00,233.79,M0183,C0726,payment,IT,D2447,192.168.207.84,restaurant,12,0
T0001428,2020-01-26 17:15:00,120.43,M0287,C0507,deposit,UK,D1900,192.168.59.181,restaurant,17,0
T0001429,2015-09-28 16:34:00,376.48,M0365,C0184,withdrawal,ES,D2869,192.168.247.170,restaurant,16,0
T0001430,2017-07-18 21:44:00,390.22,M0303,C0158,transfer,UK,D0998,192.168.97.142,entertainment,21,0
T0001431,2022-05-26 05:27:00,300.76,M0158,C0633,withdrawal,CN,D0397,192.168.73.92,entertainment,5,0
T0001432,2019-03-19 15:22:00,492.64,M0016,C0686,withdrawal,ES,D2239,192.168.129.8,restaurant,15,0
T0001433,2015-04-25 19:03:00,13.43,M0384,C0560,payment,UK,D2490,192.168.254.44,travel,19,0
T0001434,2015-06-21 22:13:00,326.47,M0026,C0968,withdrawal,US,D2690,192.168.197.229,entertainment,22,0
T0001435,2018-06-28 17:48:00,58.56,M0082,C0138,transfer,JP,D2279,192.168.191.14,travel,17,0
T0001436,2016-07-07 13:43:00,648.5,M0174,C0017,deposit,JP,D0015,192.168.164.58,entertainment,13,0
T0001437,2024-07-05 20:40:00,240.17,M0203,C0213,withdrawal,ES,D0584,192.168.216.166,retail,20,0
T0001438,2021-12-12 11:54:00,184.72,M0342,C0710,deposit,FR,D1989,192.168.202.147,restaurant,11,0
T0001439,2021-01-28 05:15:00,601.93,M0491,C0842,transfer,US,D2817,192.168.179.33,travel,5,0
T0001440,2022-03-13 17:35:00,70.31,M0126,C0180,withdrawal,UK,D0693,192.168.81.137,restaurant,17,0
T0001441,2015-08-13 08:35:00,72.02,M0101,C0252,withdrawal,JP,D1675,192.168.181.168,technology,8,0
T0001442,2015-02-10 06:22:00,822.52,M0018,C0915,withdrawal,US,D2167,192.168.29.138,travel,6,0
T0001443,2021-08-15 15:35:00,150.24,M0007,C0528,transfer,UK,D1000,192.168.179.75,restaurant,15,0
T0001444,2020-07-14 22:02:00,73.11,M0160,C0357,payment,DE,D2633,192.168.150.186,travel,22,0
